Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
japans mes,4,4,40,6,0.00,https://www.insight-kitchenknife.com/top-cooking-knives-manufacturers-in-japan.html,0,0,0.00,1,185000000,"[14,9,9,23,33,42,33,9,9,9,9,9]",2026-02-22,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview","informational, transactional",People also ask
valor knives japan,4,4,110,14,0.00,https://www.insight-kitchenknife.com/top-cooking-knives-manufacturers-in-japan.html,0,0,0.00,0.05,612000,"[42,52,66,66,42,52,66,52,66,52,52,66]",2026-02-07,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview","informational, transactional",People also ask
global knife sets,4,4,90,21,0.75,https://www.insight-kitchenknife.com/what-kind-of-kitchen-knives-does-gordon-ramsay-use.html,0,0,0.00,1,109000000,"[24,10,0,0,0,2,2,2,1,1,0,0]",2026-02-27,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","informational, transactional",People also ask
how long do knife sharpeners last,4,4,40,19,0.29,https://www.insight-kitchenknife.com/how-long-does-a-knife-sharpener-last.html,0,0,0.00,0.22,8430000,"[64,64,11,11,11,17,11,11,11,11,11,11]",2026-02-12,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
is a self sharpening knife block good,4,4,30,12,1.04,https://www.insight-kitchenknife.com/are-self-sharpening-knife-blocks-good.html,1,0.99,1.00,0.98,1980000,"[100,11,11,11,11,11,11,11,11,11,11,11]",2026-02-22,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
japanese knives kitchen,4,4,140,43,1.18,https://www.insight-kitchenknife.com/top-cooking-knives-manufacturers-in-japan.html,0,0,0.00,1,20200000,"[81,44,5,29,2,0,0,5,2,5,2,2]",2026-02-23,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,People also ask
best chef knife for small hands,4,4,30,9,0.63,https://www.insight-kitchenknife.com/what-s-the-best-chef-knife-for-small-hands.html,0,0,0.00,1,180,"[7,5,5,5,5,5,7,10,5,7,10,10]",2026-03-22,"Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches",commercial,Organic
hell's kitchen cooking set,4,4,50,21,0.00,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,0,50200000,"[17,23,10,28,5,10,10,7,10,10,5,5]",2026-02-04,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",transactional,People also ask
kitchenaid knives,4,4,880,26,0.49,https://www.insight-kitchenknife.com/which-knives-are-better-cuisinart-or-kitchen-aid.html,10,9.9,4.00,1,3810000,"[66,16,30,30,20,30,41,36,41,36,41,41]",2026-02-17,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","informational, transactional",People also ask
best knife set under $300,4,4,40,25,0.76,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,1,91300000,"[52,9,9,9,9,9,9,9,9,9,9,52]",2026-03-01,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",commercial,People also ask
french knives brands,4,4,50,7,0.58,https://www.insight-kitchenknife.com/top-10-kitchen-knife-manufacturers-in-france.html,0,0,0.00,1,13800000,"[14,28,42,100,100,100,71,71,57,57,57,100]",2026-02-26,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview","commercial, informational",People also ask
cuisinart knife set costco,4,4,110,27,0.53,https://www.insight-kitchenknife.com/which-knives-are-better-cuisinart-or-kitchen-aid.html,0,0,0.00,1,7340000,"[44,29,15,15,9,12,9,15,15,12,9,12]",2026-02-25,"Image pack, Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",People also ask
hell's kitchen pan set,4,4,90,21,1.28,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,1,1890000,"[43,18,10,14,14,14,10,10,14,14,14,22]",2026-02-07,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, Discussions and forums",informational,People also ask
knife block set with sharpener,4,4,110,33,0.80,https://www.insight-kitchenknife.com/are-self-sharpening-knife-blocks-good.html,0,0,0.00,1,2350000,"[35,22,18,14,14,18,14,22,35,29,22,43]",2026-02-24,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",People also ask
table setting with steak knife,4,4,210,0,0.18,https://www.insight-kitchenknife.com/where-does-the-steak-knife-go-in-a-place-setting.html,9,8.91,1.00,0.36,0,"[19,23,29,29,23,19,23,23,19,15,36,81]",2026-03-08,"Image pack, Sitelinks, Video, Image, Related searches",informational,Organic
italian kitchen knife brands,5,5,40,3,0.59,https://www.insight-kitchenknife.com/top-10-kitchen-knife-manufacturers-in-italy.html,0,0,0.00,1,17100000,"[22,22,22,22,33,77,100,33,33,44,33,22]",2026-02-04,"Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview",commercial,Organic
do self sharpening knife blocks work,5,5,40,21,0.80,https://www.insight-kitchenknife.com/are-self-sharpening-knife-blocks-good.html,0,0,0.00,0.83,1210000,"[12,2,2,2,2,2,2,2,2,2,2,12]",2026-02-02,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
cuisinart cek-41 electric knife,5,5,90,13,0.53,https://www.insight-kitchenknife.com/which-knives-are-better-cuisinart-or-kitchen-aid.html,0,0,0.00,1,13300,"[34,6,6,3,3,3,3,43,100,53,43,53]",2026-03-05,"Knowledge panel, Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,People also ask
cuisinart triple rivet knife set,5,5,70,25,0.60,https://www.insight-kitchenknife.com/which-knives-are-better-cuisinart-or-kitchen-aid.html,0,0,0.00,1,212000,"[82,29,41,11,29,11,41,29,100,29,41,82]",2026-02-18,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums","informational, transactional",People also ask
japanese knife shop,5,5,390,62,0.82,https://www.insight-kitchenknife.com/top-cooking-knives-manufacturers-in-japan.html,0,0,0.00,1,72400000,"[100,81,54,23,23,44,54,66,100,81,81,100]",2026-02-24,"Local pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches",commercial,People also ask
best rated chef knives,5,5,70,43,0.97,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,1,30100000,"[66,52,23,14,19,19,14,33,19,66,52,42]",2026-02-28,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,People also ask
global knivs,5,5,70,29,0.54,https://www.insight-kitchenknife.com/what-kind-of-kitchen-knives-does-gordon-ramsay-use.html,0,0,0.00,1,55700000,"[100,0,0,0,0,0,0,0,0,0,0,0]",2026-02-20,"Knowledge panel, Sitelinks, Video, Image, People also ask, Popular products, Related searches","informational, transactional",People also ask
don nguyen knives,5,5,50,25,0.00,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,0.33,795000,"[42,33,23,23,23,42,33,9,9,9,52,9]",2026-03-01,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,People also ask
collection knives,5,5,390,27,0.00,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,0,70800000,"[44,34,4,0,1,1,2,4,3,4,7,34]",2026-03-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,People also ask
are yatoshi knives good,5,5,70,5,1.20,https://www.insight-kitchenknife.com/are-yatoshi-knives-real-damascus.html,0,0,0.00,0.99,11100,"[65,7,7,7,7,7,7,42,7,7,7,100]",2026-02-18,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
hell's kitchen knife,5,5,40,15,1.24,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,1,15100000,"[23,0,4,52,0,19,4,23,9,4,23,80]",2026-02-07,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches",commercial,People also ask
amazon japanese chef knife,5,5,70,29,0.66,https://www.insight-kitchenknife.com/top-cooking-knives-manufacturers-in-japan.html,0,0,0.00,1,4220000,"[100,14,66,14,52,66,66,33,9,4,4,33]",2026-02-07,"Sitelinks, Video, Image, People also ask, Related searches","navigational, transactional",People also ask
what are the metal teeth on scissors for,5,5,90,21,0.00,https://www.insight-kitchenknife.com/what-are-the-metal-teeth-on-kitchen-scissors-for.html,1,0.99,0.00,0,137,"[2,1,1,0,2,0,0,100,15,2,4,9]",2026-03-11,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
dull knife meaning,5,5,90,1,0.00,https://www.insight-kitchenknife.com/what-does-a-dull-knife-mean.html,1,0.99,0.00,0,0,"[6,43,35,35,0,0,10,14,18,43,10,6]",2026-03-19,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
kitchenaid knives review,5,5,70,19,0.27,https://www.insight-kitchenknife.com/which-knives-are-better-cuisinart-or-kitchen-aid.html,0,0,0.00,1,185,"[50,50,50,35,50,50,50,50,50,50,78,78]",2026-03-14,"Sitelinks, Video, Image, Video Carousel, Related searches, Discussions and forums, AI overview","commercial, informational",Organic
ramon chaves knives,5,5,70,24,0.00,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,0.37,19700,"[19,42,42,42,11,19,42,19,19,15,42,15]",2026-02-28,"Image pack, Sitelinks, Video, Image, People also ask, Related searches",commercial,People also ask
does goodwill accept kitchen knives,5,5,40,18,0.00,https://www.insight-kitchenknife.com/can-you-donate-kitchen-knives-to-goodwill.html,0,0,0.00,0.33,735000,"[100,100,27,18,18,18,18,18,18,18,18,27]",2026-01-26,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,Organic
watanabe knives,6,6,70,4,0.85,https://www.insight-kitchenknife.com/top-cooking-knives-manufacturers-in-japan.html,0,0,0.00,0.77,824000,"[42,80,33,33,23,23,23,23,33,33,23,23]",2026-02-22,"Knowledge panel, Sitelinks, Video, Image, People also ask, Related searches",navigational,People also ask
mora frost knives,6,6,40,0,0.29,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,1,113000,"[50,0,0,14,14,35,14,50,50,50,50,50]",2026-02-28,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
what brand of knives does gordon ramsay use,6,6,70,13,1.04,https://www.insight-kitchenknife.com/what-knives-does-gordon-ramsey-give-to-hell-s-kitchen-chef-s.html,1,0.99,1.00,0.98,1300000,"[52,41,41,29,29,52,41,41,29,29,52,52]",2026-03-14,"Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, Short videos, AI overview",informational,Organic
korean kitchen knife,6,6,40,7,0.98,https://www.insight-kitchenknife.com/top-10-kitchen-knife-manufacturers-in-korea.html,0,0,0.00,1,46700000,"[52,52,9,9,9,9,9,9,9,9,9,9]",2026-02-13,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums",commercial,People also ask
korea knife,6,6,50,10,0.81,https://www.insight-kitchenknife.com/top-10-kitchen-knife-manufacturers-in-korea.html,0,0,0.00,1,45400000,"[0,0,14,0,18,54,14,4,0,0,0,35]",2026-02-19,"Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview",commercial,People also ask
left handed chef knives,6,6,30,8,0.75,https://www.insight-kitchenknife.com/which-chef-knife-is-best-for-left-handed-users.html,0,0,0.00,1,9860000,"[52,42,9,9,0,4,4,9,9,9,9,33]",2026-02-02,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",commercial,Organic
fujitora fu 808,6,6,70,30,0.82,https://www.insight-kitchenknife.com/top-cooking-knives-manufacturers-in-japan.html,0,0,0.00,0.94,16400,"[100,7,7,7,7,7,42,7,42,7,42,7]",2026-02-24,"Knowledge panel, Image pack, Sitelinks, Video, People also ask, Related searches","informational, transactional",People also ask
kitchenaid knife set review,6,6,50,22,0.43,https://www.insight-kitchenknife.com/which-knives-are-better-cuisinart-or-kitchen-aid.html,0,0,0.00,1,8830000,"[33,66,4,14,9,14,14,14,14,14,19,42]",2026-02-03,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview",commercial,Organic
cuisinart knife set 12-piece,6,6,50,28,0.00,https://www.insight-kitchenknife.com/which-knives-are-better-cuisinart-or-kitchen-aid.html,0,0,0.00,0,3140000,"[100,41,29,29,29,41,29,29,41,29,23,0]",2026-03-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",People also ask
gerber fillet knife,6,6,210,15,0.46,https://www.insight-kitchenknife.com/what-happened-to-gerber-kitchen-knives.html,0,0,0.00,1,411000,"[54,35,23,28,35,44,44,44,44,35,35,35]",2026-02-07,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","informational, transactional",People also ask
cuisinart 12 pc knife set,6,6,260,22,0.37,https://www.insight-kitchenknife.com/which-knives-are-better-cuisinart-or-kitchen-aid.html,0,0,0.00,1,509000,"[66,23,23,23,23,29,29,29,44,36,36,54]",2026-02-18,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches","informational, transactional",People also ask
best carbon steel knife,6,6,110,37,0.91,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,1,22600000,"[65,28,28,34,21,34,28,28,43,21,28,43]",2026-03-01,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",commercial,People also ask
hells kitchen knife set,7,7,110,16,1.00,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,1,1600000,"[66,18,18,23,11,1,11,11,11,8,18,23]",2026-02-07,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, Discussions and forums","commercial, informational",Organic
donate knives,7,7,40,14,0.00,https://www.insight-kitchenknife.com/where-can-you-donate-kitchen-knives.html,0,0,0.00,0.02,0,"[100,100,18,18,18,18,18,18,18,18,18,18]",2026-03-08,"Sitelinks, Video, Related searches, AI overview",informational,Organic
italian made kitchen knives,7,7,170,5,1.19,https://www.insight-kitchenknife.com/top-10-kitchen-knife-manufacturers-in-italy.html,3,2.97,3.00,1,8530000,"[2,36,66,44,23,100,9,2,4,2,2,2]",2026-03-04,"Video, Image, People also ask, Popular products, Related searches, Discussions and forums",commercial,Organic
james williams knives,7,7,140,20,0.00,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,0,0,0.00,0,7470000,"[80,100,66,66,52,42,100,52,42,52,52,33]",2026-02-28,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,People also ask
teeth on scissor handle,7,7,50,21,0.00,https://www.insight-kitchenknife.com/what-are-the-metal-teeth-on-kitchen-scissors-for.html,0,0,0.00,0.33,0,"[11,52,82,11,11,82,11,11,11,11,11,11]",2026-03-11,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches, AI overview",informational,Organic
kyohei shindo knives,7,7,70,1,0.81,https://www.insight-kitchenknife.com/top-cooking-knives-manufacturers-in-japan.html,0,0,0.00,1,9500,"[17,17,17,11,17,64,64,64,64,64,41,100]",2026-02-10,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,People also ask
knife set hell's kitchen,7,7,110,14,1.06,https://www.insight-kitchenknife.com/what-knives-do-hell-s-kitchen-contestants-get.html,2,1.98,2.00,1,0,"[4,4,0,18,29,29,18,14,22,29,0,100]",2026-03-16,"Image pack, Sitelinks, Video, Image, Related searches","commercial, informational",Organic
para que sirven los dientes de las tijeras de cocina,7,7,40,15,0.00,https://www.insight-kitchenknife.com/es/what-are-the-metal-teeth-on-kitchen-scissors-for.html,0,0,0.00,0,114,"[100,11,11,64,0,0,0,64,11,11,11,0]",2026-03-25,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
