Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
how to wear boot knife,1,1,170,1,0.00,https://nobliecustomknives.com/what-is-a-boot-knife/,2,0.01,0.00,0,15400000,"[23,19,29,10,23,23,15,19,19,15,19,15]",2026-03-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,People also ask
how to wear boot knife,1,1,170,1,0.00,https://nobliecustomknives.com/what-is-a-boot-knife/,0,0,0.00,0,15400000,"[23,19,29,10,23,23,15,19,19,15,19,15]",2026-03-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,People also ask
rockwell rating,1,1,30,25,0.97,https://nobliecustomknives.com/rockwell-hardness-test-for-knives/,0,0,0.00,0.19,9720000,"[52,9,9,9,9,9,9,9,9,9,9,9]",2026-01-22,"Knowledge panel, Image pack, Video, Video Carousel, People also ask, Related searches, AI overview",informational,Image pack
58 rockwell hardness,1,1,40,20,0.69,https://nobliecustomknives.com/rockwell-hardness-test-for-knives/,1,0,0.00,0.24,125,"[14,14,14,14,14,14,14,14,14,14,78,100]",2026-03-22,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview",informational,Image pack
most expensive knife ever sold,1,1,50,11,0.00,https://nobliecustomknives.com/most-expensive-knife/,2,0.01,0.00,0.33,98000000,"[18,100,100,27,27,45,36,27,18,36,27,18]",2026-02-04,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
knife blade types,1,1,1300,15,0.74,https://nobliecustomknives.com/types-of-knife-blades-and-knife-shapes/,53,0.26,39.00,0.65,66700000,"[44,44,44,55,44,44,44,55,44,34,34,34]",2026-01-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Image pack
knife blade types,1,1,1300,15,0.74,https://nobliecustomknives.com/types-of-knife-blades-and-knife-shapes/,53,0.26,39.00,0.65,66700000,"[44,44,44,55,44,44,44,55,44,34,34,34]",2026-01-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Image pack
knife blade types,1,1,1300,15,0.74,https://nobliecustomknives.com/types-of-knife-blades-and-knife-shapes/,45,0.22,33.00,0.65,66700000,"[44,44,44,55,44,44,44,55,44,34,34,34]",2026-01-29,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Organic
tips for knife safety,1,1,110,19,0.00,https://nobliecustomknives.com/knife-news/,0,0,0.00,0,43500000,"[19,26,11,34,42,34,19,26,100,100,65,65]",2026-02-16,"Video, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,People also ask
tips for knife safety,1,1,110,19,0.00,https://nobliecustomknives.com/knife-news/,0,0,0.00,0,43500000,"[19,26,11,34,42,34,19,26,100,100,65,65]",2026-02-16,"Video, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,People also ask
mongolian knife,1,1,140,24,0.00,https://nobliecustomknives.com/traditional-mongolian-knife/,11,0.05,0.00,0,7140000,"[65,65,34,42,53,65,65,65,65,53,53,53]",2026-01-31,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,Organic
knife laws pennsylvania,1,1,260,17,0.00,https://nobliecustomknives.com/state-knife-laws/,0,0,0.00,0,3520000,"[32,21,21,21,21,32,17,21,39,26,21,17]",2026-02-13,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,People also ask
chef knife sharpening angle,1,1,260,5,0.11,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,11,0.05,1.00,0.35,1140000,"[100,81,81,81,81,81,100,81,65,65,65,100]",2026-03-01,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,Image pack
how to make a damascus knife,1,1,260,33,0.17,https://nobliecustomknives.com/how-much-do-damascus-knives-cost/,10,0.05,1.00,0.05,158,"[43,28,43,82,53,66,66,66,53,100,53,82]",2026-03-05,"Video, People also ask, Related searches, Short videos, Discussions and forums",informational,People also ask
hunting knife types,1,1,40,11,0.00,https://nobliecustomknives.com/types-of-hunting-knives/,1,0,0.00,0,31600000,"[80,60,40,80,80,60,80,80,100,80,100,80]",2026-02-22,"Image pack, Sitelinks, Video, Video Carousel, Related searches, AI overview","commercial, informational",Image pack
is damascus steel strong,1,1,70,7,0.18,https://nobliecustomknives.com/why-damascus-steel-is-strong/,2,0.01,0.00,0.13,2390000,"[14,10,14,14,18,10,10,14,4,4,35,14]",2026-02-14,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,People also ask
rostfrei knife,1,1,590,26,0.00,https://nobliecustomknives.com/rostfrei-knife/,24,0.12,0.00,0,915000,"[55,45,45,45,36,36,45,55,20,8,16,13]",2026-02-12,"Sitelinks, Video, Image, People also ask, Popular products, Related searches, AI overview",commercial,People also ask
dagger images,1,1,590,23,0.00,https://nobliecustomknives.com/types-of-daggers/,24,0.12,0.00,0.03,48000000,"[21,59,32,48,72,59,100,32,39,59,72,72]",2026-03-01,"Image pack, Video, Image, People also ask, Related searches",informational,Image pack
knife boot,1,1,40,26,0.00,https://nobliecustomknives.com/what-is-a-boot-knife/,1,0,0.00,0,222,"[45,45,27,45,45,27,27,0,45,36,45,0]",2026-03-27,"Image pack, Sitelinks, Video, Image, Related searches, Things to know",informational,Image pack
knife style,1,1,50,20,0.74,https://nobliecustomknives.com/types-of-knife-blades-and-knife-shapes/,2,0.01,1.00,0.87,538000000,"[82,43,0,10,0,12,0,5,5,0,2,5]",2026-02-01,"Image pack, Video, Image, Video Carousel, People also ask, Related searches",informational,Image pack
how to tie a lanyard knot,1,1,260,21,0.00,https://nobliecustomknives.com/how-to-tie-knife-lanyard/,11,0.05,0.00,0,0,"[35,43,43,54,54,54,66,66,43,43,43,43]",2026-03-08,"Image pack, Video, Image, Related searches, Short videos, AI overview",informational,Image pack
beaver blade scalpel,1,1,90,1,0.00,https://nobliecustomknives.com/sharpest-knife-in-the-world/,2,0.01,0.00,0.98,164000,"[8,11,15,15,15,11,11,15,18,18,23,18]",2026-02-01,"Image pack, Video, Image, People also ask, Popular products, Related searches","commercial, informational",People also ask
different knife blade types,1,1,140,20,0.00,https://nobliecustomknives.com/types-of-knife-blades-and-knife-shapes/,5,0.02,0.00,0.45,0,"[53,53,53,65,42,53,65,65,53,53,53,65]",2026-03-15,"Image pack, Video, Image, Related searches, Discussions and forums",informational,Image pack
different knife blade types,1,1,140,20,0.00,https://nobliecustomknives.com/types-of-knife-blades-and-knife-shapes/,5,0.02,0.00,0.45,0,"[53,53,53,65,42,53,65,65,53,53,53,65]",2026-03-15,"Image pack, Video, Image, Related searches, Discussions and forums",informational,Image pack
damascus sphere,1,1,40,4,0.00,https://nobliecustomknives.com/how-much-do-damascus-knives-cost/,0,0,0.00,0.04,583000,"[9,9,9,100,9,9,9,9,9,9,9,9]",2026-03-25,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","commercial, informational",People also ask
cuchillo de dientes,1,1,50,13,0.00,https://nobliecustomknives.com/es/what-is-a-serrated-knife/,2,0.01,0.00,0.89,12100000,"[11,11,100,11,11,11,11,100,11,23,11,11]",2026-03-05,"Image pack, Video, Image, People also ask, Popular products","commercial, informational",Image pack
are karambits legal in florida,1,1,40,3,0.00,https://nobliecustomknives.com/ultimate-guide-to-karambits-self-defense-tactical-use-everyday-carry/,0,0,0.00,0.33,1580,"[100,100,71,57,28,42,28,42,71,57,71,42]",2026-02-13,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,People also ask
aus 8,1,1,260,9,0.00,https://nobliecustomknives.com/d2-steel/,0,0,0.00,0.05,2050000000,"[19,44,23,36,36,29,36,44,44,36,36,44]",2026-02-18,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,People also ask
zippo money clip knife,1,1,50,22,0.00,https://nobliecustomknives.com/most-expensive-knife/,0,0,0.00,0.08,219000,"[3,7,3,3,7,3,0,0,3,53,80,100]",2026-02-22,"Image pack, Video, Image, People also ask, Popular products","informational, transactional",People also ask
world war 1 brass knuckles,1,1,40,20,0.00,https://nobliecustomknives.com/authenticate-the-1918-trench-knife/,1,0,0.00,0.33,395000,"[7,7,7,42,7,7,7,7,7,7,42,7]",2026-02-22,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,Image pack
dagger fancy,1,1,110,19,0.39,https://nobliecustomknives.com/products/elegant-fancy-dagger/,4,0.02,1.00,0.6,4090000,"[6,6,10,5,6,13,3,8,5,13,5,8]",2026-02-04,"Image pack, Video, Image, People also ask, Popular products, Related searches","commercial, informational",Image pack
dagger fancy,1,1,110,19,0.39,https://nobliecustomknives.com/products/fancy-pretty-dagger/,4,0.02,1.00,0.6,4090000,"[6,6,10,5,6,13,3,8,5,13,5,8]",2026-02-04,"Image pack, Video, Image, People also ask, Popular products, Related searches","commercial, informational",Image pack
sharpness scale,1,1,480,9,0.54,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,19,0.09,10.00,0.03,17400000,"[8,7,5,7,5,5,4,3,5,5,10,7]",2026-02-23,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Things to know",informational,Image pack
aus 8 steel for knives,1,1,70,2,0.00,https://nobliecustomknives.com/d2-steel/,1,0,0.00,0.44,4350000,"[64,50,35,50,50,35,35,50,100,35,50,50]",2026-02-08,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
us ww1 trench knife,1,1,70,6,0.00,https://nobliecustomknives.com/authenticate-the-1918-trench-knife/,1,0,0.00,0,201,"[63,45,63,81,63,63,63,81,63,81,100,100]",2026-03-22,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Image pack
best custom knife makers in usa,1,1,30,5,1.36,https://nobliecustomknives.com/best-knife-makers/,3,0.01,4.00,0.99,22700000,"[9,6,12,9,6,12,12,6,6,6,9,6]",2026-03-22,"Sitelinks, Video, Video Carousel, Related searches, AI overview",commercial,Organic
kitchen safety pictures,1,1,110,23,0.00,https://nobliecustomknives.com/knife-news/,0,0,0.00,0.03,186000000,"[6,34,6,34,28,28,12,15,100,81,43,28]",2026-02-27,"Image pack, Video, Image, People also ask, Related searches",informational,People also ask
hardness unit hrc,1,1,70,22,2.53,https://nobliecustomknives.com/rockwell-hardness-test-for-knives/,3,0.01,7.00,0.07,1070000,"[35,35,50,21,50,50,28,35,35,50,64,64]",2026-02-14,"Image pack, Sitelinks, Video, Image, Ads bottom, Video Carousel, People also ask, Related searches, AI overview",informational,Image pack
switchblade flick knife,1,1,1000,36,0.00,https://nobliecustomknives.com/what-is-a-switchblade/,41,0.2,0.00,0,225,"[1,0,44,13,1,2,1,1,1,1,1,2]",2026-03-26,"Image pack, Video, Image, Related searches, Things to know",informational,Image pack
switchblade flick knife,1,1,1000,36,0.00,https://nobliecustomknives.com/what-is-a-switchblade/,41,0.2,0.00,0,225,"[1,0,44,13,1,2,1,1,1,1,1,2]",2026-03-26,"Image pack, Video, Image, Related searches, Things to know",informational,Image pack
damask steel,1,1,90,20,0.00,https://nobliecustomknives.com/forging-damascus-steel-blade/,0,0,0.00,0,2620000,"[0,12,15,0,0,1,10,29,44,1,0,0]",2026-02-24,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Things to know, AI overview","commercial, informational",People also ask
different types of knives,1,1,2400,9,0.48,https://nobliecustomknives.com/types-of-knives/,99,0.49,47.00,0.76,275,"[54,54,54,54,54,54,54,54,65,54,65,65]",2026-03-29,"Image pack, Sitelinks, Video, Image, Related searches, Short videos",informational,Image pack
paracord lanyard designs,1,1,390,22,0.19,https://nobliecustomknives.com/paracord-lanyard/,4,0.02,0.00,0.51,0,"[15,19,19,23,36,29,54,66,81,81,100,100]",2026-03-15,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Image pack
paracord lanyard designs,1,1,390,22,0.19,https://nobliecustomknives.com/paracord-lanyard/,4,0.02,0.00,0.51,0,"[15,19,19,23,36,29,54,66,81,81,100,100]",2026-03-15,"Image pack, Sitelinks, Video, Image, Video Carousel, Related searches",informational,Image pack
legal size knife to carry,1,1,70,25,0.00,https://nobliecustomknives.com/us-knife-laws/louisiana-knife-laws/,0,0,0.00,0,16600000,"[50,100,50,35,50,64,50,50,35,28,64,50]",2026-03-03,"Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
ulak knife,1,1,170,23,0.00,https://nobliecustomknives.com/the-ulu-knife-history-design-and-cultural-significance/,5,0.02,0.00,0.02,15800,"[65,53,34,53,43,53,53,53,65,65,65,43]",2026-02-22,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
eagle brand cutlery pocket knife,1,1,50,13,0.00,https://nobliecustomknives.com/collectible-knives/,0,0,0.00,0.11,389000,"[18,18,18,18,18,18,100,100,18,100,18,100]",2026-03-03,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Discussions and forums","commercial, informational",People also ask
boot toe knife,1,1,110,24,0.00,https://nobliecustomknives.com/what-is-a-boot-knife/,0,0,0.00,0,3820000,"[28,23,17,53,35,28,12,17,23,23,28,12]",2026-02-19,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview","informational, transactional",People also ask
knife models,1,1,70,71,0.00,https://nobliecustomknives.com/big-knives/,2,0.01,0.00,0.38,0,"[64,11,11,64,64,64,11,11,11,100,64,41]",2026-03-07,"Image pack, Video, Image, Related searches",informational,Image pack
types of knives weapon,1,1,40,12,0.00,https://nobliecustomknives.com/types-of-knives/,1,0,0.00,0,14400000,"[15,29,12,0,0,0,1,0,1,0,0,0]",2026-01-29,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,Image pack
fighting stick weapon,1,1,110,32,0.00,https://nobliecustomknives.com/ultimate-guide-to-karambits-self-defense-tactical-use-everyday-carry/,2,0.01,0.00,0.91,32300000,"[42,33,42,80,66,52,52,52,42,42,33,42]",2026-02-25,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Discussions and forums, AI overview",informational,People also ask
58 hrc hardness,1,1,40,14,0.69,https://nobliecustomknives.com/rockwell-hardness-test-for-knives/,1,0,0.00,0.24,1220000,"[14,14,14,14,14,14,14,14,14,14,78,100]",2026-03-22,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,Image pack
what is vg 10 steel,1,1,140,17,0.11,https://nobliecustomknives.com/vg-10-steel/,0,0,0.00,0.28,21200000,"[80,80,52,52,52,42,52,52,52,52,66,100]",2026-02-27,"Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,People also ask
legal blade length,1,1,140,32,0.00,https://nobliecustomknives.com/state-knife-laws/,5,0.02,0.00,0,76500000,"[100,82,64,82,64,82,82,100,100,82,64,64]",2026-02-06,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
knife name,1,1,140,25,0.42,https://nobliecustomknives.com/types-of-knives/,5,0.02,2.00,0.23,215,"[5,1,6,45,1,2,3,13,16,13,13,10]",2026-03-27,"Image pack, Sitelinks, Video, Image, Video Carousel, Popular products, Related searches, AI overview",informational,Image pack
srimshaw,1,1,50,32,0.22,https://nobliecustomknives.com/how-to-scrimshaw/,0,0,0.00,0.02,2030000,"[66,0,0,0,0,2,4,0,1,2,1,1]",2026-01-13,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, Things to know, AI overview","commercial, informational",Things to know
60 rockwell hardness,1,1,110,15,0.61,https://nobliecustomknives.com/rockwell-hardness-test-for-knives/,4,0.02,2.00,0.09,1530000,"[52,66,52,52,42,42,52,42,52,52,52,66]",2026-02-08,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Popular products, Related searches, AI overview",informational,Image pack
aztec sword obsidian,1,1,260,,0.00,https://nobliecustomknives.com/macuahuitl-the-complete-guide-to-the-aztec-obsidian-sword/,5,0.02,0.00,0.01,0,"[21,11,9,26,17,21,100,17,21,9,7,26]",2026-03-13,"Image pack, Sitelinks, Video, Image, Popular products, Related searches","commercial, informational",Image pack
angle to sharpen knife,1,1,90,5,0.13,https://nobliecustomknives.com/knife-sharpening-angle-guide-quick-chart-for-beginners/,3,0.01,0.00,0.46,3590000,"[3,3,6,3,3,6,3,10,8,6,8,10]",2026-02-05,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, See results about, Short videos, AI overview",informational,Image pack
wanbasion knives,1,1,70,24,0.36,https://nobliecustomknives.com/most-expensive-knife/,1,0,0.00,1,9110,"[17,17,23,7,5,5,23,43,23,28,12,12]",2026-03-02,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches","informational, transactional",People also ask
