Keyword,Position,Previous position,Search Volume,Keyword Difficulty,CPC,URL,Traffic,Traffic (%),Traffic Cost,Competition,Number of Results,Trends,Timestamp,SERP Features by Keyword,Keyword Intents,Position Type
sv30 steel,1,1,90,14,0.00,https://www.koiknives.com/blogs/japanese-knives/the-ultimate-guide-to-d2-steel-knives-from-composition-to-performance,0,0,0.00,0.31,162000,"[53,42,26,34,26,34,42,34,34,34,42,34]",2026-02-17,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,People also ask
g-10 knife handle,1,1,40,11,0.00,https://www.koiknives.com/blogs/japanese-knives/g10-vs-other-handle-materials-advantages-and-disadvantages,2,0.05,0.00,0,63600000,"[53,21,15,0,0,0,0,0,0,0,43,0]",2026-02-08,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,People also ask
knife solingen germany,1,1,210,15,0.50,https://www.koiknives.com/blogs/japanese-knives/sharpening-the-world-of-cooking-the-history-and-evolution-of-knife-making-in-solingen-city,0,0,0.00,1,1390000,"[4,3,4,5,3,7,7,5,5,11,13,13]",2026-02-14,"Image pack, Sitelinks, Video, Image, People also ask, Related searches, AI overview",commercial,People also ask
cpm d2 steel,1,1,170,5,2.22,https://www.koiknives.com/blogs/japanese-knives/the-ultimate-guide-to-d2-steel-knives-from-composition-to-performance,2,0.05,4.00,0.24,1090000,"[80,65,53,53,53,53,53,65,53,42,80,80]",2026-01-31,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
definition of chef's knife,1,1,590,15,0.22,https://www.koiknives.com/blogs/australian-kitchen/history-of-the-chefs-knife,19,0.53,4.00,0.06,2360000,"[13,8,13,24,20,13,6,4,30,100,100,81]",2026-01-31,"Video, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
hooded parrot,1,1,110,22,0.00,https://www.koiknives.com/blogs/bird-guide/hooded-parrot,1,0.02,0.00,0,12100000,"[52,41,64,64,52,82,82,82,82,100,82,64]",2026-01-30,"Knowledge panel, Video, Image, Video Carousel, People also ask, Popular products, Related searches",informational,People also ask
knife swing,1,1,70,,0.00,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,2,0.05,0.00,0.23,31900000,"[50,50,50,64,35,64,35,35,64,50,64,78]",2026-02-05,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, AI overview",informational,People also ask
reverse tanto blade,1,1,260,8,0.00,https://www.koiknives.com/blogs/japanese-knives/tanto-vs-reverse-tanto-knife-which-one-do-you-need,15,0.42,0.00,0.57,0,"[53,43,53,43,53,43,53,82,66,82,82,100]",2026-03-15,"Sitelinks, Video, Image, Related searches, AI overview",informational,AI overview
knife slide,1,1,110,2,0.00,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,3,0.08,0.00,0.1,45600000,"[80,52,52,19,42,42,42,23,80,33,52,80]",2026-02-23,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches","commercial, informational",People also ask
full tang,1,1,1600,8,0.00,https://www.koiknives.com/blogs/japanese-knives/the-difference-between-a-full-tang-and-a-partial-tang-knife,8,0.22,0.00,0,286000000,"[4,19,3,3,3,3,2,3,29,3,3,29]",2026-02-26,"Image pack, Sitelinks, Video, People also ask, Related searches, Short videos, AI overview",informational,AI overview
what is a fillet knife used for,1,1,70,12,0.00,https://www.koiknives.com/blogs/western-knife-guide/the-fillet-knife-a-comprehensive-guide,4,0.11,0.00,0.08,39900000,"[42,11,7,19,26,26,7,15,42,53,53,42]",2026-03-21,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,AI overview
what is a fillet knife used for,1,1,70,12,0.00,https://www.koiknives.com/blogs/western-knife-guide/the-fillet-knife-a-comprehensive-guide,0,0,0.00,0.08,39900000,"[42,11,7,19,26,26,7,15,42,53,53,42]",2026-03-21,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,AI overview
aus 10 high carbon stainless steel,1,1,40,0,0.00,https://www.koiknives.com/blogs/japanese-knives/aus10-an-all-purpose-metal-in-knife-making,2,0.05,0.00,0.43,3390000,"[36,18,36,18,18,18,100,18,36,63,18,18]",2026-03-12,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,AI overview
aus 10 high carbon stainless steel,1,1,40,0,0.00,https://www.koiknives.com/blogs/japanese-knives/aus10-an-all-purpose-metal-in-knife-making,0,0,0.00,0.43,3390000,"[36,18,36,18,18,18,100,18,36,63,18,18]",2026-03-12,"Sitelinks, Video, Related searches, Discussions and forums, AI overview",informational,AI overview
what is g10 made of,1,1,170,17,0.00,https://www.koiknives.com/blogs/japanese-knives/g10-vs-other-handle-materials-advantages-and-disadvantages,5,0.14,0.00,0,159,"[43,22,29,29,54,100,18,14,14,29,22,22]",2026-03-26,"Sitelinks, Video, People also ask, Related searches, AI overview",informational,People also ask
how to make a folding knife,1,1,140,23,0.00,https://www.koiknives.com/blogs/japanese-knives/pocket-knives-and-steel-what-works-best,0,0,0.00,0.03,40600000,"[100,100,26,34,26,42,42,34,34,42,65,65]",2026-02-20,"Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums",informational,People also ask
wool micarta,1,1,50,11,0.00,https://www.koiknives.com/blogs/knife-handles/micarta,0,0,0.00,0.33,92900,"[18,18,18,18,18,18,100,18,100,100,18,18]",2026-03-26,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches",informational,People also ask
hollow edge knife definition,1,1,170,0,0.34,https://www.koiknives.com/blogs/japanese-knives/the-anatomy-of-a-knife-understanding-the-different-parts-of-a-knife,5,0.14,1.00,0.31,134,"[18,23,28,35,18,3,5,11,35,100,28,11]",2026-03-15,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,AI overview
hollow edge knife definition,1,1,170,0,0.34,https://www.koiknives.com/blogs/japanese-knives/the-anatomy-of-a-knife-understanding-the-different-parts-of-a-knife,0,0,0.00,0.31,134,"[18,23,28,35,18,3,5,11,35,100,28,11]",2026-03-15,"Image pack, Sitelinks, Video, Related searches, AI overview",informational,AI overview
silverware placement etiquette,1,1,140,11,0.04,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,0,0,0.00,0.94,92000,"[53,28,35,35,35,28,43,43,43,35,35,53]",2026-03-01,"Image pack, Video, Image, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums, AI overview",informational,People also ask
rockwell hardness for knives,1,1,70,13,0.40,https://www.koiknives.com/blogs/japanese-knives/understanding-rockwell-hardness-in-knives,4,0.11,1.00,0.55,702000,"[2,0,7,5,7,4,23,15,5,12,7,5]",2026-03-16,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches, AI overview",informational,AI overview
rockwell hardness for knives,1,1,70,13,0.40,https://www.koiknives.com/blogs/japanese-knives/understanding-rockwell-hardness-in-knives,0,0,0.00,0.55,702000,"[2,0,7,5,7,4,23,15,5,12,7,5]",2026-03-16,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches, AI overview",informational,AI overview
rockwell hardness for knives,1,1,70,13,0.40,https://www.koiknives.com/blogs/japanese-knives/understanding-rockwell-hardness-in-knives,5,0.14,2.00,0.55,702000,"[2,0,7,5,7,4,23,15,5,12,7,5]",2026-03-16,"Image pack, Sitelinks, Video, Video Carousel, Popular products, Related searches, AI overview",informational,Organic
metal cowboy,1,1,110,0,0.00,https://www.koiknives.com/blogs/japanese-knives/the-history-of-knives-in-australia,0,0,0.00,0.07,65000000,"[17,23,23,28,28,23,23,35,28,23,23,23]",2026-02-19,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Popular products, Related searches, AI overview",informational,People also ask
kookubura,1,1,140,50,0.35,https://www.koiknives.com/blogs/bird-guide/the-kookaburra,0,0,0.00,0.01,10700000,"[0,11,0,0,0,0,100,11,0,0,32,0]",2026-03-27,"Knowledge panel, Sitelinks, Video, Image, Video Carousel, Related searches, Short videos, Things to know","informational, transactional",Things to know
knife safety,1,1,1300,24,0.46,https://www.koiknives.com/blogs/japanese-knives/top-5-knife-skills,0,0,0.00,0.24,568000000,"[24,44,44,34,34,34,16,20,65,100,55,44]",2026-02-21,"Image pack, Video, Image, People also ask, Related searches, Short videos, Things to know, AI overview",informational,People also ask
knives shelves,1,1,30,3,0.54,https://www.koiknives.com/blogs/japanese-knives/knife-racks,0,0,0.00,0.96,0,"[9,0,9,27,45,81,63,100,27,0,0,0]",2026-03-13,"Image pack, Sitelinks, Video, Image, Popular products, Related searches","commercial, informational",Image pack
wharn,1,1,70,6,0.00,https://www.koiknives.com/blogs/japanese-knives/the-role-of-knife-spine-spine-thickness-and-its-influence-on-cutting-performance,1,0.02,0.00,0.33,43,"[9,2,2,6,2,9,15,2,12,9,15,12]",2026-03-21,"Video, People also ask, Related searches, AI overview",informational,People also ask
g10 handle knives,1,1,170,6,0.35,https://www.koiknives.com/blogs/japanese-knives/g10-vs-other-handle-materials-advantages-and-disadvantages,6,0.16,2.00,0.89,4620000,"[65,43,53,53,9,12,65,15,53,81,53,81]",2026-01-31,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,People also ask
g10 handle knives,1,1,170,6,0.35,https://www.koiknives.com/blogs/japanese-knives/g10-and-d2-in-knife-manufacturing,5,0.14,1.00,0.89,4620000,"[65,43,53,53,9,12,65,15,53,81,53,81]",2026-01-31,"Sitelinks, Video, Image, People also ask, Related searches, AI overview",informational,People also ask
vg1 steel vs vg10,1,1,70,1,0.00,https://www.koiknives.com/blogs/japanese-knives/what-makes-vg10-steel-ideal-for-knife-making,0,0,0.00,0.07,45500,"[63,63,63,63,63,27,36,63,45,63,63,100]",2026-02-23,"Image pack, Sitelinks, Video, People also ask, Related searches, AI overview",informational,AI overview
bent knife tip,1,1,210,5,0.00,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,2,0.05,0.00,0,7170000,"[65,53,100,65,53,81,65,81,65,81,65,53]",2026-02-11,"Image pack, Sitelinks, Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,People also ask
proper cutting,1,1,50,22,0.00,https://www.koiknives.com/blogs/japanese-knives/top-5-knife-skills,0,0,0.00,0.02,1010000000,"[5,1,1,2,1,1,1,5,6,5,5,6]",2026-03-01,"Video, Image, Video Carousel, People also ask, Related searches, Short videos, AI overview",informational,People also ask
santoku blade,1,1,1600,20,0.64,https://www.koiknives.com/blogs/japanese-knives/santoku-vs-bunka-knife-whats-the-difference,0,0,0.00,1,2580000,"[12,1,66,1,81,7,23,29,3,2,1,3]",2026-02-21,"Sitelinks, Video, Image, People also ask, Popular products, Related searches, Things to know, Discussions and forums, AI overview",commercial,Things to know
hrc international,1,1,390,32,2.25,https://www.koiknives.com/blogs/japanese-knives/understanding-rockwell-hardness-in-knives,0,0,0.00,0.02,22100000,"[20,30,24,30,30,30,30,30,24,24,30,20]",2026-02-16,"Knowledge panel, Sitelinks, Video, People also ask, Related searches",navigational,People also ask
santoku vs nakiri knife,1,1,50,0,0.27,https://www.koiknives.com/blogs/japanese-knives/santoku-vs-nakiri-knives-which-one-is-right-for-you,12,0.33,3.00,0.98,0,"[7,15,11,7,15,0,26,42,15,19,26,53]",2026-03-10,"Image pack, Sitelinks, Video, Related searches",commercial,Organic
eating with a knife,1,1,30,51,1.56,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,0,0,0.00,0.7,294000000,"[0,77,77,100,55,0,0,55,77,0,0,0]",2026-02-11,"Image pack, Sitelinks, Video, Featured snippet, Image, Video Carousel, People also ask, Related searches, Short videos",informational,People also ask
how to use a kitchen knife sharpener,1,1,140,33,0.05,https://www.koiknives.com/blogs/knife-sharpening/common-mistakes-to-avoid-whetstone-sharpening-pitfalls-and-how-to-overcome-them,0,0,0.00,0.09,8250000,"[65,65,53,65,53,53,53,65,42,53,53,65]",2026-02-27,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums",informational,People also ask
how to use a kitchen knife sharpener,1,1,140,33,0.05,https://www.koiknives.com/blogs/japanese-knives/common-whetstone-sharpening-mistakes,0,0,0.00,0.09,8250000,"[65,65,53,65,53,53,53,65,42,53,53,65]",2026-02-27,"Image pack, Sitelinks, Video, Video Carousel, People also ask, Related searches, Short videos, Discussions and forums",informational,People also ask
what does full tang mean on a knife,1,1,90,8,0.00,https://www.koiknives.com/blogs/japanese-knives/the-difference-between-a-full-tang-and-a-partial-tang-knife,3,0.08,0.00,0,6310000,"[11,11,2,2,2,2,11,11,11,11,17,17]",2026-02-18,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,AI overview
what does full tang mean on a knife,1,1,90,8,0.00,https://www.koiknives.com/blogs/japanese-knives/the-difference-between-a-full-tang-and-a-partial-tang-knife,0,0,0.00,0,6310000,"[11,11,2,2,2,2,11,11,11,11,17,17]",2026-02-18,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,AI overview
what does full tang mean on a knife,1,1,90,8,0.00,https://www.koiknives.com/blogs/japanese-knives/the-difference-between-a-full-tang-and-a-partial-tang-knife,11,0.31,0.00,0,6310000,"[11,11,2,2,2,2,11,11,11,11,17,17]",2026-02-18,"Image pack, Sitelinks, Video, Video Carousel, Related searches, Short videos, AI overview",informational,Organic
cleaver knife size,1,1,40,7,0.00,https://www.koiknives.com/blogs/western-knife-guide/the-cleaver-knife-a-comprehensive-guide,0,0,0.00,0.54,2070000,"[9,9,9,9,9,9,9,9,9,52,52,9]",2026-02-16,"Image pack, Sitelinks, Video, Featured snippet, Video Carousel, People also ask, Popular products, Related searches",informational,People also ask
knife dinner,1,1,90,24,0.76,https://www.koiknives.com/blogs/japanese-knives/cutting-through-the-mystery-13-knife-superstitions-you-need-to-know,2,0.05,1.00,1,235000000,"[0,0,0,15,0,1,0,0,0,0,1,100]",2026-02-17,"Image pack, Sitelinks, Video, Image, People also ask, Popular products, Related searches, Discussions and forums, AI overview",commercial,People also ask
ebony handle knife,1,1,90,0,0.41,https://www.koiknives.com/blogs/japanese-knives/ebony-wood-handles-in-kitchen-knives,5,0.14,2.00,0.65,2760000,"[52,100,41,41,41,29,41,64,100,41,82,52]",2026-03-03,"Image pack, Video, Image, People also ask, Related searches",informational,People also ask
cpm s30v stainless,1,1,70,9,0.00,https://www.koiknives.com/blogs/japanese-knives/s35vn-vs-s30v-understanding-the-differences-in-steel-quality-for-knives,1,0.02,0.00,0.67,342000,"[81,63,63,63,63,63,63,45,81,63,100,63]",2026-02-08,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview","commercial, informational",People also ask
sandvik 12c27,1,1,210,2,0.00,https://www.koiknives.com/blogs/knife-steel-makers/sandvik-steel-12c27-and-14c28n-versatility-in-knife-production,1,0.02,0.00,0.09,448000,"[66,53,43,43,35,43,53,43,53,43,43,43]",2026-02-28,"Sitelinks, Video, Video Carousel, People also ask, Related searches, AI overview",informational,AI overview
goana,1,1,590,22,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-goanna-a-comprehensive-guide-to-australias-iconic-monitor-lizards,0,0,0.00,0,555000,"[16,8,20,16,7,24,20,20,20,13,7,8]",2026-03-23,"Knowledge panel, Video, Video Carousel, Related searches, Things to know","informational, transactional",Things to know
goana,1,1,590,22,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-goanna-a-comprehensive-guide-to-australias-iconic-monitor-lizards,0,0,0.00,0,555000,"[16,8,20,16,7,24,20,20,20,13,7,8]",2026-03-23,"Knowledge panel, Video, Video Carousel, Related searches, Things to know","informational, transactional",Things to know
goana,1,1,590,22,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-goanna-a-comprehensive-guide-to-australias-iconic-monitor-lizards,0,0,0.00,0,555000,"[16,8,20,16,7,24,20,20,20,13,7,8]",2026-03-23,"Knowledge panel, Video, Video Carousel, Related searches, Things to know","informational, transactional",Things to know
goana,1,1,590,22,0.00,https://www.koiknives.com/blogs/australian-outback-animals/the-goanna-a-comprehensive-guide-to-australias-iconic-monitor-lizards,0,0,0.00,0,555000,"[16,8,20,16,7,24,20,20,20,13,7,8]",2026-03-23,"Knowledge panel, Video, Video Carousel, Related searches, Things to know","informational, transactional",Things to know
